tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep,pl_tranmid,pl_trandurh
236714379,1254.01,APC,10.794,1.0180114,2618.9492168,2459716.011222,1.1353639
237222864,1255.01,CP,9.1416,10.288886,854.0,2460646.544681,1.391
274762761,1256.01,FP,13.5608,1.0332441,26111.5081972,2458683.947476,3.8017836
278348461,1257.01,KP,9.87463,5.4526479,7750.0,2459820.977365,3.401
288132261,1258.01,PC,9.13619,10.2613397,726.0,2460333.648786,4.855
288735205,1259.01,CP,11.1534,3.4779776,27021.6932424,2459764.874089,2.5103489
70440470,126.01,KP,12.7923,3.0354017,16196.2158157,2458326.730861,2.8809533
355867695,1260.01,CP,10.8116,3.1274634,1331.83693,2459634.760516,1.9812695
355867695,1260.02,CP,10.8116,7.4931613,1650.6470497,2458686.119718,1.9339295
355867695,1260.03,CP,10.8116,49.825166,2059.4069037,2458879.323459,3.8714976
356311210,1261.01,PC,10.6965,18.0574016,1198.0572128,2459628.771413,3.592177
240450679,1322.01,APC,10.0819,3.37644,5791.2,2458711.44969,1.437
256886630,1323.01,FP,8.26618,2.03905,430.0,2458713.20059,2.26
266688542,1324.01,FP,10.1894,2.9424142,1400.0,2460389.230214,4.073
274942910,1325.01,FP,9.9809,1.0793011,1562.0,2460393.552555,2.196
275111900,1326.01,FP,8.6746,8.0428575,18730.0,2459823.091016,9.504
312083267,1327.01,APC,8.38189,3.9392211,1468.0,2460553.891046,2.379
330332501,1328.01,FP,10.3599,4.0157492,1150.0,2459819.789519,2.706
345996087,1329.01,FP,10.2835,2.01976,3963.85,2458712.72322,3.394
219338557,133.01,PC,9.9762,8.1995368,903.3694431,2458327.280273,2.1168277
357457104,1330.01,FP,9.521,1.748054,670.0,2459852.148977,2.122
387664866,1331.01,FP,9.08409,2.65646,773.369,2458712.51758,2.475
387664868,1332.01,FP,10.8823,2.65688,1959.88,2458712.51369,2.615
395171208,1333.01,CP,9.03527,4.7201912,6710.0,2459847.968306,4.416
42123111,1334.01,FP,9.5526,4.03349,1530.0,2458686.4671,2.684
89759617,1335.01,FP,10.4806,3.3295394,2620.0,2459817.659426,2.77
92783821,1336.01,FP,10.2115,3.8615978,1020.0,2459442.068334,1.678
160708862,1337.01,KP,9.8787,3.3448312,13626.0,2460087.939719,3.322
260128333,1338.01,CP,11.4881,95.174,2600.061605,2459238.21949,11.6316864
269701147,1339.01,CP,8.2929,8.8803281,1238.0,2460651.26694,2.71
269701147,1339.02,CP,8.2929,28.580474,1081.396943,2460612.35145,4.5139977
269701147,1339.03,CP,8.2929,38.3511223,1029.0917261,2460661.127783,5.9120193
234994474,134.01,CP,9.22978,1.4015183,593.7540922,2458326.034032,1.1583061
233681149,1340.01,FP,10.8037,8.5874668,1904.8131484,2458683.689629,5.1458902
233390838,1341.01,FP,9.53591,6.4474918,9270.0,2459820.572994,2.643
256621916,1342.01,FP,10.4243,1.4136455,2427.0,2460352.578093,1.448
358631536,1343.01,FP,10.0062,3.4040139,935.0,2460552.940939,4.837
1400770435,1344.01,FP,8.88797,13.7432169,5046.0,2460637.867682,2.73
160487753,1345.01,PC,10.8049,8.47134,540.0,2458715.45948,6.989
219852882,1346.01,CP,10.7261,5.5025577,844.7022676,2459766.224945,3.1711008
219852882,1346.02,CP,10.7261,1.7622537,733.5550822,2459741.887113,0.8779711
229747848,1347.01,CP,10.7157,0.8474218,424.3932848,2459664.026959,0.8758764
229747848,1347.02,CP,10.7157,4.8420438,318.6638392,2459656.582609,2.4105648
229770036,1348.01,FP,10.6666,2.14056,355.8315803,2458684.50173,2.029
272635712,1349.01,APC,9.34822,12.71672,388.126,2458693.57405,2.529
267263253,135.01,CP,9.2205,4.1269046,10831.0,2460174.637067,4.405
233953967,1350.01,PC,10.3589,5.5402372,2710.0,2459851.288394,7.713
201248411,129.01,CP,9.9005,0.980972,6178.392421,2460205.646862,0.5405036
417676622,1290.01,KP,9.50898,5.3987355,352.0,2460551.373546,3.127
198186769,1291.01,PC,10.8722,7.16199,800.0,2459734.427241,7.668
199688472,1292.01,FP,9.84566,1.4412175,12927.0,2460351.142333,1.666
202504234,1293.01,PC,10.8605,1.6849938,990.0,2459689.485255,0.916
219015370,1294.01,CP,10.9458,3.9152737,3350.0,2459663.161776,2.562
219852584,1295.01,CP,10.7973,3.1968838,7958.980656,2459913.379043,3.7533697
219854185,1296.01,CP,10.8041,3.9443668,6732.488454,2459766.962599,4.8652146
229536616,1297.01,FP,10.9873,3.93034,9724.58,2458686.93866,3.667
237104103,1298.01,CP,10.9585,4.5371361,4199.7558754,2459764.419877,4.042155
258777134,1299.01,FP,10.451,5.929405,16410.0,2459599.130762,3.719
263003176,130.01,CP,7.4371,14.3392144,392.6346872,2458336.557651,4.6064739
293687315,1300.01,KP,9.823,2.8716983,8568.0,2460419.967332,4.668
356867115,1301.01,CP,10.5216,6.0964074,1142.4891745,2459710.294209,2.3632965
356867115,1301.02,PC,10.5216,,2143.3712267,2458999.462385,8.0555709
441797803,1302.01,PC,10.6724,5.6666168,9780.0,2459738.402777,3.604
185405474,1303.01,FP,9.87278,1.56029,1690.0,2458684.13635,2.751
186000935,1304.01,FP,9.76577,8.8735214,1949.0,2460552.790682,4.059
232679662,1305.01,FP,10.3018,7.8513774,21571.0,2460650.647652,6.699
233735068,1306.01,FP,10.0194,7.6869063,4500.0,2459852.045455,4.652
236815160,1307.01,APC,10.7967,2.534612,5185.2815163,2459764.134636,1.978
277014266,1308.01,FP,10.6168,1.3797091,1320.0,2459446.290468,2.352
287190564,1309.01,FP,10.6229,1.49861,2188.61,2458684.76284,2.871
235037761,131.01,APC,9.8567,6.2407826,6114.0,2460173.338551,1.513
294179389,1310.01,FP,10.5742,2.6796,7590.0,2458685.4705,2.771
378159598,1311.01,APC,10.5819,6.1406417,9437.1831553,2459392.644018,2.3525428
405904232,1312.01,FP,10.1098,11.0765063,4400.0,2460549.082741,4.692
11111899,1313.01,FP,9.6996,0.6193401,1853.0,2460557.800973,1.514
136848581,1314.01,FP,9.90482,2.6400663,1328.0,2460365.8222,3.368
137284119,1315.01,FP,9.14819,2.5778717,1010.0,2459820.409101,3.472
15565627,1316.01,FP,10.3332,3.80509,1280.0,2458684.06072,3.347
165523947,1317.01,FP,10.2918,2.99041,1290.0,2458711.85776,3.952
167092385,1318.01,PC,10.151,4.9865029,1341.0,2460557.056579,2.441
167098530,1319.01,FP,9.3213,0.890967,1100.0,2459823.85374,1.784
89020549,132.01,CP,10.8061,2.1096805,1309.7297126,2458326.904918,2.1344043
167403519,1320.01,PC,10.334,3.9729429,4558.0,2460556.464958,3.653
195199644,1321.01,FP,10.0849,1.19888,1169.03,2458712.25971,1.558
343019899,1386.01,CP,10.0618,25.8386422,1806.0,2460561.017924,5.209
343442463,1387.01,FP,8.95861,0.78381,426.099,2458739.5222,1.443
346338552,1388.01,KP,9.76031,4.4652986,14440.0,2460606.436882,2.502
353038705,1389.01,PC,9.957501,3.062624,580.0,2459851.063533,1.767
62483237,139.01,CP,9.3636,11.0708575,1149.7328034,2458334.891563,2.1937617
365389353,1390.01,FP,10.3093,2.6380089,1683.0,2460605.160178,3.55
389182138,1391.01,FP,10.4602,2.7260173,1165.0,2460610.162144,2.703
416987878,1392.01,FP,10.399,2.86876,1030.0,2458712.7665,2.422
430528566,1393.01,FP,10.1993,0.5590256,660.0,2460405.442909,0.688
431156009,1394.01,FP,9.44275,2.958148,980.0,2460403.663304,3.769
468472950,1395.01,FP,10.1277,0.98736,370.0,2458712.35831,1.464
468845640,1396.01,FP,10.3217,3.99307,3892.81,2458741.72914,4.783
64553698,1397.01,FP,10.1799,8.6795072,10160.0,2458965.050909,3.628
66445643,1398.01,APC,8.6291,6.5560604,861.0,2460420.937502,2.703
66783360,1399.01,FP,10.2107,1.3812787,1573.0,2459881.30632,2.4
140068425,140.01,APC,9.7828,2.2813432,1126.6619488,2458327.399828,1.1601933
258801269,1400.01,FP,10.938,5.48923,910.0,2458689.02568,3.29
259126549,1401.01,FP,10.9828,7.3845072,25160.0,2459658.948928,4.531
259129875,1402.01,FP,10.5896,0.43889,650.0,2458684.09715,0.947
328750515,1403.01,FP,10.7387,2.3359622,3066.2492749,2459825.344785,6.0165684
352239069,1404.01,PC,10.9425,6.8674054,779.0,2459908.512546,3.488
352239069,1404.02,PC,10.9425,14.431887,1687.0,2459908.522961,3.265
387834907,1405.01,FP,8.4239,12.64001,9458.38,2458739.88011,6.893
231736113,1406.01,CP,11.4266,10.5739824,5460.0,2459218.231402,4.04
69747919,1407.01,KP,7.7275,9.9783319,179.2248456,2459085.39112,4.2281711
364186197,1408.01,CP,8.82374,4.4247042,2447.0,2460661.181674,1.318
364186197,1408.02,KP,8.82374,2.2222094,87.0,2460479.047419,2.461
115771549,1409.01,APC,8.3764,4.7182888,3000.0,2459844.125039,4.046
403224672,141.01,CP,7.384,1.0082361,228.0,2460178.671412,1.41
199444169,1410.01,CP,10.1917,1.2168732,1240.0,2459850.737058,0.86
116483514,1411.01,CP,9.1043,1.4520486,393.0,2460447.085367,1.339
116483734,1412.01,APC,11.0997,4.731977,3470.0,2459714.075511,0.361
119700084,1413.01,PC,10.1188,6.1182129,1805.1895773,2459829.698976,0.6671441
125442121,1414.01,APC,11.029,3.0197807,12016.7483851,2459853.583682,3.5896763
148782377,1415.01,PC,8.39816,14.4204896,1061.4991496,2458745.710132,5.1737619
158025009,1416.01,CP,9.0739,1.0697621,376.0,2460423.263435,1.356
1718201850,1351.01,APC,10.3267,5.9294089,14536.0,2460654.56565,2.928
336740528,1352.01,APC,10.4209,5.2958813,5100.0,2460604.777484,2.882
279177746,1353.01,FP,10.1503,4.4350025,2085.0,2460551.553803,2.252
365683032,1354.01,FP,8.78822,1.4287976,1768.0,2460556.601695,2.93
372264750,1355.01,PC,8.65269,2.1702725,5156.7735359,2459853.582179,2.1417853
277566483,1356.01,PC,8.9468,24.2544697,8802.0,2459849.242233,17.486
357972447,1357.01,FP,10.2193,0.33759,529.0,2460393.796914,1.351
275501623,1358.01,FP,8.63701,1.67346,390.0,2458739.59911,2.54
416624606,1359.01,FP,10.2732,2.5152549,1870.0,2459821.804188,2.386
410153553,136.01,CP,11.9238,0.4629304,4507.3268775,2458325.724125,0.5409433
330468175,1360.01,FP,10.0146,0.70902,570.0,2458739.28,2.49
277447970,1361.01,PC,10.2202,2.237462,4281.0,2460608.708763,2.991
395142888,1362.01,PC,9.7736,1.9173816,664.0,2460422.958913,1.466
230017325,1363.01,FP,10.3843,9.6926509,1393.0,2460649.216907,2.819
26880783,1364.01,PC,9.2118,1.7753644,878.0,2460530.034744,2.034
367099243,1365.01,FP,10.4849,1.8286961,7283.0,2460421.898853,3.37
120602501,1366.01,FP,8.48216,14.8626982,8264.2193919,2459830.772785,3.3250502
129539786,1367.01,FP,9.24102,2.0881134,730.0,2459850.248203,2.307
136971594,1368.01,FP,9.1384,1.25562,290.0,2458711.81369,2.304
155005217,1369.01,FP,10.4216,7.6047417,1200.0,2459867.206961,5.23
176957796,137.01,FA,10.702,4.8173797,1800.0,2459199.440315,1.323
155114483,1370.01,FP,9.25068,5.2651271,3450.0,2459877.368408,2.463
162130054,1371.01,APC,9.948,5.0095595,8700.0,2459848.525293,3.353
164150539,1372.01,FP,10.3126,6.1600888,1120.0,2459850.543759,1.67
176899385,1373.01,KP,9.995771,3.8529998,8913.0,2460605.038813,3.225
190430205,1374.01,FP,9.8261,1.06884,470.0,2458712.06866,2.512
190442486,1375.01,FP,10.4568,5.4561177,1360.0,2459850.13104,3.1
190743990,1376.01,FP,10.2566,1.7380504,956.0,2460582.487167,1.496
240613164,1377.01,FP,10.1441,1.99143,16745.8,2458712.05324,4.136
249812036,1378.01,FP,9.624,5.7785318,4990.0,2460561.395306,2.348
252490659,1379.01,APC,10.3842,1132.0244686,18121.2,2459871.438619,4.119
277683130,138.01,APC,9.5739,6.1982658,3896.0,2460175.14238,1.912
274170255,1380.01,FP,9.32845,1.41072,500.0,2458712.04951,2.623
275722992,1381.01,PC,10.379,6.5601782,2474.0,2460552.174345,4.058
276360911,1382.01,FA,9.62426,0.44482,1610.0,2458738.89623,1.058
313506357,1383.01,FP,9.5621,1.532703,1250.0,2459880.029372,2.698
328167090,1384.01,FP,10.0009,0.7131492,450.0,2459880.756663,2.428
329864959,1385.01,FP,8.437,4.52318,25109.1,2458739.96744,5.099
259172391,1445.02,PC,10.6074,4.7842093,390.0,2459740.829189,2.947
294471966,1446.01,PC,10.7502,6.3170657,688.3375977,2458689.364498,2.4466954
294471966,1446.02,PC,10.7502,4.5057387,428.7456455,2458685.433408,1.885675
298073824,1447.01,FA,8.1033,1.2273079,66.4147779,2458684.362799,4.8114753
343628284,1448.01,CP,13.1717,8.0970819,4723.0724376,2459857.185608,3.127852
356158613,1449.01,FA,10.745,,2167.3207374,2458713.009359,3.417725
356158613,1449.02,PC,10.745,2.3691849,699.3113402,2458683.580594,1.6840374
265612438,145.01,PC,11.6789,5.13002,3376.0,2459060.6424,4.78
377293776,1450.01,CP,10.0306,2.0439268,465.1929875,2459662.335574,1.008937
417931607,1451.01,CP,8.9989,16.5379864,608.0,2460348.107581,2.796
420112589,1452.01,CP,12.295,11.0619937,3249.1164334,2459731.359311,1.7587777
198390247,1453.01,CP,10.1426,6.5886877,852.0,2460660.40937,1.678
198390247,1453.02,CP,10.1426,4.3135263,274.0,2460583.434908,1.874
294179385,1454.01,PC,11.1612,2.6794168,13578.3447901,2459422.312812,2.988801
387259626,1455.01,APC,10.1543,3.6231364,17749.0,2460656.395911,2.385
199376584,1456.01,CP,8.0417,18.712253,6066.0,2460544.753267,6.475
176860064,1457.01,APC,7.1145,6.3768174,2760.0,2460602.885963,2.752
164173105,1417.01,CP,8.51017,3.0726434,10471.4949697,2459827.0017,2.2602485
224600500,1418.01,FA,6.76754,0.6763235,30.1617977,2458684.277966,4.916459
311035838,1419.01,KP,10.7164,2.8997405,13760.0,2459661.5681,1.849
425934411,142.01,PC,14.7109,0.8533534,25080.3290695,2458325.485901,1.2018737
321857016,1420.01,CP,11.2287,6.9561134,15989.231101,2459830.458192,3.3628003
329277372,1421.01,FP,10.5998,2.8879675,23489.3314084,2459854.509943,3.6626399
333473672,1422.01,CP,10.1308,13.001789,1339.5837664,2459864.063759,4.4847322
346418409,1423.01,FP,10.9243,2.7556532,2854.4589288,2458740.961818,3.3967282
418959198,1424.01,FP,10.5152,4.8962484,1186.0289925,2459827.504099,2.362418
350132371,1425.01,APC,9.25755,1.0318213,5577.0,2460448.86278,1.599
128501004,1426.01,FP,9.76952,0.78999,5750.0,2458739.0012,1.153
2041563029,1427.01,FP,10.0526,12.80758,27112.7,2458747.00971,3.596
377304435,1428.01,FP,10.8475,11.35626,2190.0,2458691.56061,6.047
138968089,1429.01,FP,11.6459,0.6412558,1029.5348333,2458711.558151,1.1161082
25375553,143.01,KP,9.77486,2.3109689,6829.4236495,2460155.87081,3.4303821
293954617,1430.01,CP,8.3879,7.4341456,701.0,2460549.311109,2.424
375506058,1431.01,CP,7.79824,2.650232,6449.0,2460554.58625,2.03
256783784,1432.01,PC,9.4653,6.1095756,510.0,2459851.690817,2.441
13684720,1433.01,APC,12.4647,12.4379715,123693.2601599,2458695.011233,1.7137815
138588540,1434.01,PC,8.0621,29.871853,712.5668187,2458703.408327,4.6960535
153976959,1435.01,PC,9.9802,0.6858178,148.2277582,2458683.431524,1.3936363
154383539,1436.01,PC,11.0906,0.8675883,321.4840933,2459690.565813,1.3814953
198356533,1437.01,CP,8.69378,18.840891,331.0,2460660.183368,5.765
229650439,1438.01,CP,10.3237,5.1396666,769.5996824,2460641.839847,0.8991981
229650439,1438.02,CP,10.3237,9.4280902,799.0,2460632.101735,1.377
232982558,1439.01,CP,9.98671,27.6438617,560.0,2460638.545561,5.321
261136679,144.01,CP,5.1054,6.267832,321.0,2460011.550653,2.789
233617847,1440.01,PC,9.80972,15.5174519,434.0,2459956.401035,5.322
233617847,1440.02,PC,9.80972,4.6274206,152.4142924,2459656.057163,4.6582573
233951353,1441.01,PC,9.48477,22.092974,435.0,2460418.661942,5.813
235683377,1442.01,CP,12.4934,0.4090681,1281.2294665,2459768.708421,0.6165726
237232044,1443.01,CP,9.9377,23.5407467,956.0,2460623.584541,4.025
258514800,1444.01,CP,10.1522,0.4702719,209.49313,2458711.369295,1.3258819
259172391,1445.01,PC,10.6074,9.8130697,630.0,2459767.018169,3.91
377191482,1485.01,FA,8.8052,2.9551881,230.0,2459673.206852,1.361
233541860,1486.01,FP,9.9592,0.2666485,230.0,2459635.536646,1.075
459978312,1487.01,FA,5.28906,23.28798,120.0,2458684.88739,3.462
198457103,1488.01,FA,8.07023,0.4721054,45.2185132,2458683.442832,1.6995515
219751469,1489.01,FA,8.2285,6.98301,270.0,2458690.04921,3.472
260985861,149.01,PC,10.8727,3.3399432,9074.0787832,2458597.939863,4.2534704
283474780,1490.01,APC,8.39511,3.9943,550.0,2458765.91435,4.876
53875855,1491.01,PC,10.3996,4.4902667,2513.0,2459873.774209,2.758
354594208,1492.01,FP,9.76119,0.86673,662.925,2458765.22813,1.089
15692883,1493.01,CP,9.7116,5.147905,3710.0,2460602.632371,5.405
411608801,1494.01,CP,10.3002,5.0267996,6358.0060702,2459856.416547,2.754044
431148743,1495.01,FP,8.706101,2.6277641,490.0,2459879.808473,2.997
384045439,1496.01,FP,10.0478,10.82661,5890.0,2458743.87066,6.877
371673488,1497.01,FP,9.95717,0.8165295,468.0,2460422.205821,2.294
316402246,1498.01,FP,9.6788,1.4014167,2730.0,2459836.924148,3.661
414870287,1499.01,FP,7.8165,4.95898,230.232,2458740.8589,1.831
271893367,150.01,CP,10.9031,5.8574075,6489.7302346,2459995.645628,5.8548029
377420580,1500.01,FP,10.1871,1.4147363,990.0,2460422.256983,2.429
329145325,1501.01,FP,10.4089,1.077774,2680.0,2459882.024875,2.682
410528770,1502.01,FP,10.4824,2.7536237,1460.0,2459847.780759,2.39
428065977,1503.01,FP,10.2347,1.6534102,600.0,2459881.652761,3.102
326114850,1504.01,FP,9.98645,1.2456423,691.0,2460406.048311,1.354
331034236,1505.01,FP,9.27116,3.4272549,569.4677099,2459826.907985,5.9083927
64836837,1506.01,FP,9.8115,10.9115374,1039.0,2460423.070964,3.269
430677414,1507.01,FP,8.41718,0.46741,1592.12,2458738.93048,1.25
415741431,1508.01,FP,10.471,2.1575124,550.0,2459878.866866,2.236
272828463,1509.01,FP,9.42218,1.577609,1055.0,2460423.100949,1.646
382302241,151.01,FP,11.0264,1.59782,1713.69,2458326.05013,1.49
377739433,1510.01,FP,10.1975,1.23852,440.0,2458764.82522,3.138
376682699,1511.01,FP,10.381,1.1025238,2919.0,2460422.249162,2.321
434718964,1512.01,FP,10.262,1.597226,3834.1260621,2459854.931268,5.3721722
269509393,1513.01,FP,10.2866,1.76589,730.0,2458764.84417,3.807
270238522,1514.01,FP,7.5586,1.36991,1170.0,2458765.47636,4.156
470709084,1515.01,FP,10.4433,3.66505,910.0,2458768.56858,2.346
376637093,1516.01,CP,10.377,2.0560153,17453.0,2460449.201388,2.773
455962313,1517.01,FP,9.599,2.25505,658.0,2460418.994282,3.034
427761355,1518.01,CP,8.75127,1.902606,8984.9897271,2459854.41458,2.3653693
272049972,1519.01,FP,10.1914,1.0960111,2150.0,2458981.242084,3.167
191284318,1458.01,KP,10.374,2.7759678,13613.0,2460610.063622,3.074
16920150,1459.01,FA,10.1583,9.155934,908.2412562,2458765.545981,3.1412022
355636844,146.01,FP,10.7124,6.30556,860.0,2459080.90325,2.946
17005768,1460.01,FP,9.9176,6.8424983,8029.880305,2458765.265116,3.3079378
44631965,1461.01,APC,11.3805,3.5686777,20121.1854664,2458767.317052,2.5811179
188768068,1462.01,CP,5.8961,2.1779407,110.0,2460338.523071,2.098
190998418,1463.01,KP,12.0401,2.8791023,11426.6170088,2459856.144266,2.7497683
229944666,1464.01,PC,10.8597,11.3125266,861.7265878,2459643.724417,2.5943007
236887394,1465.01,KP,11.8478,1.4200248,23730.0,2459717.423096,1.431
237086564,1466.01,PC,11.0278,1.8718991,920.0,2459823.877249,1.475
240968774,1467.01,CP,10.5977,5.9711357,1437.1086027,2458766.989118,1.5478671
243185500,1468.01,CP,10.8858,15.5324385,2937.4953214,2459450.356025,1.7640717
243185500,1468.02,CP,10.8858,1.880531,1214.0066593,2459448.308156,1.1911684
283722336,1469.01,KP,4.6278,3.0929386,254.2319025,2460606.251961,0.8776502
283722336,1469.02,KP,4.6278,6.7650398,269.0,2460599.497252,1.421
220435095,147.01,FP,11.8999,3.4231002,8643.1016455,2460185.36556,2.4377583
284441182,1470.01,CP,11.4752,2.5272822,1847.4872236,2459883.443614,1.265861
306263608,1471.01,CP,8.5725,20.7724316,1415.0,2460221.503439,5.508
306263608,1471.02,CP,8.5725,52.5637056,1193.0,2459462.51672,6.5
306955329,1472.01,CP,10.5508,6.3634106,2368.6952027,2459885.568784,2.692302
352413427,1473.01,CP,8.297,5.2544884,567.0,2460608.852345,2.898
427654774,1474.01,FP,14.1431,5.222621,15867.9920175,2458765.042474,4.693629
431514478,1475.01,PC,8.77994,8.4953513,718.4869448,2458767.618296,0.9060555
432549364,1476.01,KP,10.2242,1.2174936,6969.0,2460610.036941,2.57
240681314,1477.01,KP,10.6496,2.7324809,9548.2806012,2459855.931978,2.2139341
409794137,1478.01,CP,10.2042,10.1802014,11500.0,2459982.236347,4.613
421308357,1479.01,FP,10.364,16.6828999,2054.0,2460319.940069,1.804
393940766,148.01,CP,11.7835,4.8670758,4965.8114653,2459062.261122,3.1883546
335483600,1480.01,FP,8.7514,3.354053,6389.1712796,2459855.711367,1.8984151
197650870,1481.01,FP,10.3209,2.1853174,1168.0,2460422.845579,1.656
252616865,1482.01,PC,10.0687,5.7121916,7555.0,2459872.298444,4.775
452803785,1483.01,FP,10.4935,5.0037857,1950.0,2459844.552858,4.154
67309890,1484.01,FP,10.2108,1.1623941,1099.0,2460422.616427,1.266
327341626,1553.01,APC,10.3478,5.9382163,6171.0,2460633.005956,2.244
299158887,1554.01,KP,11.0579,9.4341589,4001.924935,2459444.896746,2.8505348
441732151,1555.01,FP,10.1688,2.09989,27336.4,2458712.08879,0.908
405794804,1556.01,FP,9.79455,1.44127,2750.0,2458740.21873,2.605
320506985,1557.01,FP,10.4925,1.08697,860.0,2458765.31897,1.967
117322779,1558.01,FP,10.485,0.68601,910.0,2458791.07301,1.614
241040309,1559.01,PC,10.3978,3.4648951,1339.0,2459904.889359,1.046
220518305,156.01,FP,10.294,14.1520377,3180.4559232,2460968.40875,3.143991
241076290,1560.01,PC,10.1942,0.2580006,812.7310325,2459882.378835,0.5351356
245462406,1561.01,FP,10.2948,2.27456,1020.0,2458791.81704,3.32
249862365,1562.01,FP,9.10226,0.98999,420.0,2458791.5299,2.05
249945230,1563.01,PC,9.4397,1098.2258586,4496.0,2458805.455547,6.121
250724252,1564.01,APC,10.2845,0.5596691,4538.0,2460635.87017,1.478
251384275,1565.01,PC,9.2085,1099.2560385,2970.0,2459907.730268,5.661
256414077,1566.01,FP,10.5907,3.01106,1617.22,2458793.38207,3.073
259151170,1567.01,FP,10.374,,54500.0,2458808.52242,4.149
284050395,1568.01,FP,9.74734,1.35932,2840.0,2458765.47569,2.831
285666479,1569.01,FP,10.424,1.71614,681.449,2458791.98363,2.038
140691463,157.01,CP,12.0166,2.0845434,12504.825019,2458543.338324,2.017038
285674856,1570.01,FP,9.4883,1.74626,1110.0,2458790.81038,3.88
285677945,1571.01,FP,10.2353,1.2427,663.745,2458791.56106,1.563
